17.3932        13.8037
15.9882         12.832
14.6783        12.0725
13.6189        11.9978
12.8765        11.1703
12.3574        10.9714
11.9602        10.3323
11.403        10.0008
10.8692        9.54588
10.3941        9.38762
9.99596        9.06642
9.72331        8.70349
9.42966        8.70349
9.12641        8.20343
8.91456        8.20343
8.67709        8.00166
8.46702        7.93343
8.23811        7.66565
8.0897        7.51868
7.93855        7.43371
7.77083        7.41776
7.66358        7.30481
7.54525        7.17151
7.49044        7.11271
7.392         7.0491
7.31269        6.98462
7.29583        6.98462
7.28659        6.94212
7.20615        6.75677
7.12156        6.58618
7.03364        6.57891
6.85494        6.22297
6.7223        6.01069
6.51898        5.85155
6.34873        5.85155
6.19449        5.85155
6.09342        5.85155
5.9782        5.85155
5.92764        5.83884
5.89         5.8216
5.90715        5.66283
5.91239        5.63691
5.83723        5.61776
5.80718        5.61776
5.77317        5.61776
5.7134        5.59431
5.71372        5.59431
5.67088        5.45097
5.6472        5.45097
5.61484        5.36478
5.55123        5.32903
5.49669        5.32903
5.44955        5.32903
5.44204        5.32903
5.39275        5.32903
5.41965        5.29164
5.38877        5.29164
5.36589        5.29164
5.38646        5.29164
5.44387        5.29164
5.51018        5.29164
5.5389        5.29164
5.47426        5.29164
5.45963        5.29164
5.41689        5.29164
5.3852        5.29164
5.37427        5.29164
5.379        5.29164
5.39762        5.29164
5.36823        5.29164
5.34616        5.29164
5.36916        5.29164
5.38196        5.29164
5.39368        5.29164
5.35697        5.29164
5.36013        5.29164
5.35012        5.29164
5.36533        5.29164
5.34823        5.29164
5.36557        5.29164
5.36469        5.29164
5.40438        5.29164
5.38177        5.29164
5.37062        5.29164
5.36873        5.29164
5.38203        5.29164
5.34742        5.29164
5.32388        5.29164
5.31927        5.29164
5.38921        5.29164
5.34759        5.29164
5.33367        5.29164
5.34392        5.29164
5.34538        5.29164
5.35112        5.29164
5.3592        5.29164
5.36001        5.29164
5.3717        5.29164
5.44259        5.29164
5.37619        5.29164
5.39511        5.29164
5.381        5.29164
5.39869        5.29164
5.36801        5.29164
5.33048        5.29164
5.33906        5.29164
5.33642        5.29164
5.32517        5.29164
5.34196        5.29164
5.36891        5.29164
5.38982        5.29164
5.39464        5.29164
5.33063        5.29164
5.36324        5.29164
5.34781        5.29164
5.33038        5.29164
5.32389        5.29164
5.34023        5.29164
5.34277        5.29164
5.36871        5.29164
5.38132        5.29164
5.38591        5.29164
5.37899        5.29164
5.37471        5.29164
5.42445        5.29164
5.39756        5.29164
5.39921        5.29164
5.36675        5.29164
5.35642        5.29164
5.37911        5.29164
5.37687        5.29164
5.36156        5.29164
5.34027        5.29164
5.32119        5.29164
5.34946        5.29164
5.35457        5.29164
5.38454        5.29164
5.38456        5.29164
5.35278        5.29164
5.40693        5.29164
5.34171        5.29164
5.36757        5.29164
5.34632        5.29164
5.36686        5.29164
5.37965        5.29164
5.362        5.29164
5.3376        5.29164
5.33205        5.29164
5.39001        5.29164
5.38049        5.29164
5.42124        5.29164
5.42613        5.29164
5.37675        5.29164
5.39757        5.29164
5.39383        5.29164
5.384        5.29164
5.40078        5.29164
5.37282        5.29164
5.39015        5.29164
5.36316        5.29164
5.34222        5.29164
5.3365        5.29164
5.3748        5.29164
5.37538        5.29164
5.37356        5.29164
5.35104        5.29164
5.36508        5.29164
5.38053        5.29164
5.36698        5.29164
5.39219        5.29164
5.40616        5.29164
5.45134        5.29164
5.43032        5.29164
5.45015        5.29164
5.41648        5.29164
5.40384        5.29164
5.41898        5.29164
5.40491        5.29164
5.46772        5.29164
5.37836        5.29164
