1 11 3 4 7 10 14 22 2 19 5 18 34 9 12 24 17 16 33 15 29 21 20 6 25 27 26 13 32 30 23 31 8 28 
1 6 34 20 3 4 7 10 14 22 2 19 5 18 9 12 24 17 16 33 15 29 21 11 25 27 26 13 32 30 23 31 8 28 
1 11 21 4 7 10 14 13 26 18 5 19 20 3 29 15 33 16 17 24 12 9 34 27 25 6 2 22 32 30 23 31 8 28 
1 6 34 20 7 11 21 4 10 14 13 26 18 5 19 3 29 15 33 16 17 24 22 32 12 9 27 25 2 30 23 31 8 28 
1 6 34 20 7 11 21 4 10 14 32 22 24 17 16 33 15 29 3 19 5 18 26 13 12 9 27 25 2 30 23 31 8 28 
1 6 34 20 7 11 21 4 10 14 13 26 18 5 19 3 29 15 33 16 17 24 22 32 12 9 27 25 28 8 31 23 30 2 
1 6 34 20 7 11 21 4 10 14 32 22 24 17 16 33 15 29 3 12 9 27 25 2 30 23 31 8 28 19 5 18 26 13 
1 6 34 20 7 11 21 4 10 14 32 22 24 17 16 33 15 13 26 18 5 19 3 29 12 9 27 25 28 8 31 23 30 2 
1 6 34 20 7 11 21 4 10 15 14 32 22 24 17 16 33 13 26 18 5 19 3 29 12 9 27 25 28 8 31 23 30 2 
1 6 34 20 7 11 21 4 10 14 32 22 24 30 23 31 8 28 25 27 9 12 29 3 19 5 18 26 13 15 33 16 17 2 
1 6 34 20 7 11 21 4 10 15 14 32 22 24 30 23 31 8 28 25 27 9 12 29 3 19 5 18 26 13 33 16 17 2 
1 13 26 18 6 34 20 7 11 21 4 10 14 32 22 24 30 23 31 8 28 25 27 9 12 29 3 19 5 15 33 16 17 2 
1 13 26 18 6 34 20 7 11 21 4 10 14 32 22 24 30 23 15 31 8 28 25 27 9 12 29 3 19 5 33 16 17 2 
1 13 26 18 6 34 20 7 11 21 4 10 15 14 33 32 22 24 30 23 31 8 28 25 27 9 12 29 3 19 5 16 17 2 
1 13 26 18 6 34 20 7 11 21 4 10 14 33 22 24 15 30 23 31 8 28 25 27 9 12 29 3 19 5 32 16 17 2 
1 13 26 18 6 34 20 31 8 28 25 27 9 12 29 3 19 5 7 11 21 4 10 15 14 33 32 22 24 30 23 16 17 2 
1 18 26 13 6 31 8 28 25 27 9 12 29 3 19 5 34 20 7 11 21 4 10 15 14 23 30 24 22 32 33 16 17 2 
1 13 26 18 6 34 20 31 8 28 25 27 9 12 29 3 19 5 7 11 21 4 10 15 14 23 30 24 22 32 33 16 17 2 
1 13 26 18 6 34 31 8 28 20 5 19 3 29 12 9 27 25 7 11 21 4 10 15 14 23 30 24 22 32 33 16 17 2 
1 13 26 18 6 34 31 8 28 20 5 19 3 29 12 9 25 27 7 11 21 4 10 15 14 23 30 24 22 33 32 16 17 2 
1 18 26 13 6 34 31 8 28 20 5 19 3 29 12 9 25 27 7 11 21 4 10 15 14 23 30 24 22 33 32 16 17 2 
1 18 26 13 6 34 31 8 28 20 5 19 3 29 12 9 25 27 7 11 21 4 30 15 24 23 10 14 22 32 33 16 17 2 
1 13 26 18 6 34 31 8 28 20 5 19 3 29 12 9 25 27 7 11 21 4 30 15 14 23 10 24 22 33 32 16 17 2 
1 18 26 13 6 34 31 8 28 20 5 19 3 29 12 9 25 27 7 11 21 4 30 15 14 23 10 24 22 33 32 16 17 2 
