492.497        444.592
470.933        421.978
450.273        400.678
431.122        376.067
410.337        367.398
391.076        364.934
375.987        359.532
367.526        342.464
359.886        338.477
349.181        332.497
341.666        323.269
334.628        313.561
329.069        310.967
322.133        303.167
316.056        294.687
307.736         289.79
300.677          288.5
295.462        279.941
290.683        277.957
286.808        274.077
282.601        263.436
277.777        263.436
272.654        261.881
268.295        256.656
265.223        254.606
262.194          251.9
259.988        245.544
256.743        242.564
252.347        240.068
248.267        236.443
245.155        235.026
241.732        233.937
238.493          230.9
236.215        226.468
234.097        221.151
230.75        216.664
226.511         216.16
221.735         213.12
219.52        212.271
217.145        210.985
215.365        208.648
214.667        205.483
214.335        203.986
213.444        201.708
211.881        198.348
208.554        193.955
204.838        193.884
201.425        192.852
199.473        190.362
196.797        188.798
194.124        188.233
192.631        186.603
191.777        185.338
191.174        184.504
190.356        183.623
188.896        180.063
187.477        176.676
186.039        176.642
182.784        175.242
180.481        174.055
177.789        172.486
176.61        171.321
175.641        171.321
174.409        170.838
173.196         170.21
172.564        169.133
171.389        165.815
171.156        163.633
169.115         162.27
166.622        160.624
165.11        159.032
163.994        158.261
162.555        157.168
161.994         156.68
161.868        154.174
162.194         152.84
160.412        151.327
158.162          150.6
155.635        149.118
154.176        148.766
152.565        146.951
151.671        145.259
150.458        144.526
149.494         143.97
147.676        142.172
147.105        141.843
146.521        140.884
145.38        139.822
144.812        139.736
143.085        133.011
142.216        130.975
139.695        130.587
136.228        130.587
133.787        129.737
132.715        129.372
132.079        129.141
131.673        127.926
131.759        126.605
131        126.605
129.84          126.3
128.854        124.329
128.597        124.329
127.65        123.435
126.974         122.72
125.288        120.456
124.157        120.456
123.008        120.434
122.06        120.434
121.896        119.222
121.377        119.222
121.205         118.14
120.714        118.048
120.076        117.914
119.383        117.822
118.966        117.268
118.99        117.042
118.244        116.374
117.924        115.503
118.017        115.503
117.558        115.022
116.77         114.15
115.567        113.877
115.148        113.877
114.872        112.914
114.83        111.992
114.378        111.179
113.9        111.179
113.835        109.945
112.406        109.213
111.751        108.939
111.013        108.461
110.405        107.837
109.916        107.328
109.473        106.395
108.939         106.31
108.158        106.188
107.537        106.035
107.345        103.498
107.237        103.222
106.112        102.682
105.024        102.407
104.214        102.407
103.688        102.407
103.336        101.164
102.916        101.164
102.377        100.903
102.311        100.047
102.114        99.8676
102.102        99.2284
102.555        98.7101
101.659        95.6232
101.075        95.6232
100.795        94.7892
99.8549        94.7892
98.3151        94.7672
97.7118        94.7672
96.6137        93.9031
96.8157        93.9031
96.4954        93.3028
95.8894        91.6395
96.4701        91.0392
95.5744        88.9575
94.8444        88.9575
93.1193        87.9756
91.4189        87.9756
90.936        87.2541
90.5755         87.073
89.5526        86.3514
88.6649        85.4316
87.9167        85.3595
87.2969        85.3595
86.5978        84.5873
86.2337        84.3398
85.9987        83.8088
85.2742        83.8088
84.9596        83.0403
84.292        82.5043
84.0061        82.5043
83.7458        82.0258
83.6871        82.0258
83.4795        82.0258
83.4513        81.7147
83.356        81.0969
82.5512        81.0969
82.3729        81.0969
82.138        80.6115
82.2112        80.6115
81.9189        80.6115
81.4033        80.6115
81.0405        80.3604
81.0168        80.3486
81.0361        80.0976
80.9412        80.0976
80.9977        80.0177
81.0178        79.6961
81.0057        79.6162
80.6586        79.3056
80.3032        78.8827
80.425        78.8827
79.9621        78.8827
79.7555        78.8827
79.6774        78.8724
79.9065        78.8724
79.1991        78.2202
79.5491        77.7711
79.1238        77.7608
79.4752        77.5859
79.3213        76.9673
79.3755        76.9571
78.2145        76.9571
78.097        76.4561
77.8758        76.4458
77.5204        76.2606
77.2941        76.2606
76.9949        76.2178
77.3528        76.0326
77.1953        76.0224
77.4199        76.0224
76.8985        75.4994
76.4675        75.4884
76.3351        75.4884
76.3023        75.4884
76.5478        75.4884
76.216        75.4884
75.766        75.4884
75.6577        75.3442
75.8837        75.3442
76.0939        75.3442
76.2539        75.3442
76.6508        75.3442
76.4259        75.3442
76.0682        75.3442
76.3195        75.3442
76.4588        75.3442
75.9615        75.3442
75.7775        75.3442
76.1171        75.3442
75.702        75.0787
75.453        75.0787
75.5676        75.0787
75.3872        74.8405
75.4572        73.4938
75.2709        73.4797
74.8044        73.4797
74.5207        73.1976
74.5106        73.1835
74.3101        73.1835
74.0586        73.1835
74.4266        73.1835
74.2364        73.1835
73.7314        73.1835
73.5394        73.1835
73.5381        73.1835
74.0295        73.1835
74.2145        72.6371
73.7083        72.6371
73.7173        72.6371
73.4036        72.6371
73.4135        72.6371
73.1745         72.188
73.4006         72.188
73.1666         72.188
72.8684        71.9077
72.8801        71.4586
72.6194        71.3416
72.1344        71.3416
72.1812        71.3416
72.0331        71.3416
72.1324        71.3416
71.9705        71.3416
72.0646        71.3416
71.9577        71.3416
71.8076        71.3416
71.7131        71.3416
71.9823        71.3416
71.8622        71.3416
72.1667        71.3416
72.0184        71.3416
71.9913        71.3416
71.9538        71.3416
72.204        71.3416
72.9392         71.238
